#MPEC1 CAMP ELLIOTT 32.859167 -117.105556 539 ft RAWS
#
#Data provided by: Bureau of Land Management & Miramar Fire Department
#MesoWest Disclaimer
#
#English Units   Variable Descriptions

MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,PREC,PEAK,DWPF
9,18,2014, 8,24,PDT, 75.0,75,0.0,0.0,,2,75.0,0.00,0,66.5
9,18,2014, 9,24,PDT, 77.0,70,0.0,2.0,,2,122.0,0.00,2,66.4
9,18,2014, 10,24,PDT, 82.0,54,0.0,0.0,,2,817.0,0.00,0,63.7
9,18,2014, 11,24,PDT, 83.0,49,2.0,5.0,331,2,934.0,0.00,5,61.8
9,18,2014, 12,24,PDT, 82.0,56,4.0,7.0,307,2,1056.0,0.00,7,64.7
9,18,2014, 13,24,PDT, 82.0,56,4.0,7.0,302,2,1084.0,0.00,7,64.7
9,18,2014, 14,24,PDT, 82.0,55,4.0,7.0,295,2,1017.0,0.00,7,64.2
9,18,2014, 15,24,PDT, 80.0,61,4.0,7.0,296,2,883.0,0.00,7,65.3
9,18,2014, 16,24,PDT, 80.0,62,4.0,7.0,275,2,679.0,0.00,7,65.8
9,18,2014, 17,24,PDT, 79.0,66,4.0,6.0,293,2,430.0,0.00,6,66.6
9,18,2014, 18,24,PDT, 74.0,77,3.0,6.0,286,2,65.0,0.00,6,66.3
9,18,2014, 19,24,PDT, 73.0,79,3.0,5.0,316,2,1.0,0.00,5,66.1
9,18,2014, 20,24,PDT, 72.0,83,2.0,4.0,312,2,0.0,0.00,4,66.5
9,18,2014, 21,24,PDT, 72.0,82,2.0,3.0,300,2,0.0,0.00,3,66.2
9,18,2014, 22,24,PDT, 72.0,82,2.0,3.0,282,2,0.0,0.00,3,66.2
9,18,2014, 23,24,PDT, 72.0,82,1.0,3.0,263,2,0.0,0.00,3,66.2
9,19,2014, 0,24,PDT, 71.0,87,2.0,3.0,246,2,0.0,0.00,3,66.9
9,19,2014, 1,24,PDT, 71.0,84,0.0,2.0,,2,0.0,0.00,2,65.9
9,19,2014, 2,24,PDT, 68.0,87,0.0,0.0,,2,0.0,0.00,0,64.0
9,19,2014, 3,24,PDT, 69.0,84,0.0,0.0,,2,0.0,0.00,0,64.0
9,19,2014, 4,24,PDT, 70.0,82,0.0,0.0,,2,0.0,0.00,0,64.2
9,19,2014, 5,24,PDT, 70.0,80,0.0,0.0,,2,0.0,0.00,0,63.5
9,19,2014, 6,24,PDT, 70.0,81,0.0,0.0,,2,0.0,0.00,0,63.9
9,19,2014, 7,24,PDT, 70.0,85,2.0,3.0,297,2,17.0,0.00,3,65.3
9,19,2014, 8,24,PDT, 70.0,84,3.0,4.0,310,2,133.0,0.00,4,64.9
9,19,2014, 9,24,PDT, 72.0,77,2.0,5.0,316,2,321.0,0.00,5,64.4
9,19,2014, 10,24,PDT, 74.0,71,2.0,5.0,279,2,316.0,0.00,5,64.0
9,19,2014, 11,24,PDT, 76.0,66,2.0,5.0,300,2,385.0,0.00,5,63.8
9,19,2014, 12,24,PDT, 81.0,54,2.0,5.0,299,2,1095.0,0.00,5,62.8
9,19,2014, 13,24,PDT, 80.0,55,5.0,8.0,272,2,1069.0,0.00,8,62.4
9,19,2014, 14,24,PDT, 79.0,58,5.0,8.0,300,2,993.0,0.00,8,62.9
9,19,2014, 15,24,PDT, 78.0,59,4.0,7.0,304,2,871.0,0.00,7,62.5
9,19,2014, 16,24,PDT, 77.0,62,4.0,8.0,285,2,671.0,0.00,8,63.0
9,19,2014, 17,24,PDT, 76.0,62,4.0,6.0,302,2,424.0,0.00,6,62.0
9,19,2014, 18,24,PDT, 74.0,67,3.0,6.0,302,2,162.0,0.00,6,62.3
9,19,2014, 19,24,PDT, 71.0,75,2.0,5.0,313,2,1.0,0.00,5,62.7
9,19,2014, 20,24,PDT, 69.0,78,2.0,4.0,311,2,0.0,0.00,4,61.8
9,19,2014, 21,24,PDT, 69.0,81,2.0,3.0,312,2,0.0,0.00,3,62.9
9,19,2014, 22,24,PDT, 68.0,84,1.0,3.0,298,2,0.0,0.00,3,63.0
9,19,2014, 23,24,PDT, 68.0,84,1.0,2.0,258,2,0.0,0.00,2,63.0
9,20,2014, 0,24,PDT, 69.0,83,0.0,2.0,,2,0.0,0.00,2,63.6
9,20,2014, 1,24,PDT, 69.0,81,0.0,2.0,,2,0.0,0.00,2,62.9
9,20,2014, 2,24,PDT, 69.0,81,0.0,0.0,,2,0.0,0.00,0,62.9
9,20,2014, 3,24,PDT, 69.0,80,0.0,0.0,,2,0.0,0.00,0,62.6
9,20,2014, 4,24,PDT, 69.0,80,0.0,0.0,,2,0.0,0.00,0,62.6
9,20,2014, 5,24,PDT, 69.0,81,0.0,0.0,,2,0.0,0.00,0,62.9
9,20,2014, 6,24,PDT, 69.0,81,0.0,0.0,,2,0.0,0.00,0,62.9
9,20,2014, 7,24,PDT, 69.0,80,0.0,0.0,,2,7.0,0.00,0,62.6
9,20,2014, 8,24,PDT, 70.0,78,0.0,2.0,,2,39.0,0.00,2,62.8
9,20,2014, 9,24,PDT, 70.0,76,1.0,3.0,308,2,113.0,0.00,3,62.1
9,20,2014, 10,24,PDT, 74.0,69,0.0,2.0,,2,299.0,0.00,2,63.2
9,20,2014, 11,24,PDT, 77.0,60,0.0,3.0,,2,321.0,0.00,3,62.0
9,20,2014, 12,24,PDT, 78.0,59,4.0,7.0,285,2,1298.0,0.00,7,62.5
9,20,2014, 13,24,PDT, 78.0,58,4.0,8.0,282,2,580.0,0.00,8,62.0
9,20,2014, 14,24,PDT, 78.0,58,3.0,6.0,293,2,1031.0,0.00,6,62.0
9,20,2014, 15,24,PDT, 79.0,55,3.0,6.0,290,2,877.0,0.00,6,61.4
9,20,2014, 16,24,PDT, 77.0,58,3.0,7.0,300,2,679.0,0.00,7,61.1
9,20,2014, 17,24,PDT, 76.0,61,3.0,6.0,300,2,423.0,0.00,6,61.6
9,20,2014, 18,24,PDT, 75.0,63,3.0,5.0,297,2,164.0,0.00,5,61.5
9,20,2014, 19,24,PDT, 71.0,72,2.0,5.0,295,2,1.0,0.00,5,61.5
9,20,2014, 20,24,PDT, 70.0,75,2.0,3.0,308,2,0.0,0.00,3,61.7
9,20,2014, 21,24,PDT, 69.0,78,1.0,3.0,313,2,0.0,0.00,3,61.8
9,20,2014, 22,24,PDT, 68.0,81,0.0,2.0,,2,0.0,0.00,2,61.9
9,20,2014, 23,24,PDT, 63.0,86,0.0,0.0,,2,0.0,0.00,0,58.7
9,21,2014, 0,24,PDT, 62.0,90,0.0,0.0,,2,0.0,0.00,0,59.0
9,21,2014, 1,24,PDT, 63.0,89,0.0,0.0,,2,0.0,0.00,0,59.7
9,21,2014, 2,24,PDT, 67.0,83,0.0,0.0,,2,0.0,0.00,0,61.7
9,21,2014, 3,24,PDT, 68.0,81,0.0,0.0,,-1,0.0,0.00,0,61.9
9,21,2014, 4,24,PDT, 68.0,81,0.0,0.0,,2,0.0,0.00,0,61.9
9,21,2014, 5,24,PDT, 68.0,80,0.0,0.0,,2,0.0,0.00,0,61.6
9,21,2014, 6,24,PDT, 68.0,81,1.0,2.0,86,2,0.0,0.00,2,61.9
9,21,2014, 7,24,PDT, 68.0,81,0.0,2.0,,2,27.0,0.00,2,61.9
9,21,2014, 8,24,PDT, 70.0,72,0.0,0.0,,2,119.0,0.00,0,60.5
9,21,2014, 9,24,PDT, 72.0,66,0.0,0.0,,2,276.0,0.00,0,60.0
9,21,2014, 10,24,PDT, 76.0,58,2.0,4.0,336,2,796.0,0.00,4,60.1
9,21,2014, 11,24,PDT, 79.0,52,2.0,4.0,305,2,955.0,0.00,4,59.8
9,21,2014, 12,24,PDT, 82.0,45,1.0,5.0,18,2,1065.0,0.00,5,58.5
9,21,2014, 13,24,PDT, 80.0,51,4.0,7.0,309,2,1087.0,0.00,7,60.2
9,21,2014, 14,24,PDT, 79.0,54,4.0,7.0,295,2,1026.0,0.00,7,60.9
9,21,2014, 15,24,PDT, 79.0,53,4.0,7.0,296,2,877.0,0.00,7,60.4
9,21,2014, 16,24,PDT, 79.0,55,4.0,7.0,317,2,676.0,0.00,7,61.4
9,21,2014, 17,24,PDT, 76.0,61,4.0,6.0,304,2,423.0,0.00,6,61.6
9,21,2014, 18,24,PDT, 74.0,68,4.0,6.0,296,2,158.0,0.00,6,62.8
9,21,2014, 19,24,PDT, 70.0,79,3.0,6.0,308,2,1.0,0.00,6,63.2
9,21,2014, 20,24,PDT, 69.0,82,3.0,4.0,318,2,0.0,0.00,4,63.3
9,21,2014, 21,24,PDT, 68.0,84,3.0,5.0,330,-1,0.0,0.00,5,63.0
9,21,2014, 22,24,PDT, 68.0,86,2.0,4.0,332,2,0.0,0.00,4,63.6
9,21,2014, 23,24,PDT, 67.0,88,1.0,3.0,348,2,0.0,0.00,3,63.3
9,22,2014, 0,24,PDT, 64.0,91,1.0,2.0,28,2,0.0,0.00,2,61.3
9,22,2014, 1,24,PDT, 63.0,93,0.0,1.0,,2,0.0,0.00,1,60.9
9,22,2014, 2,24,PDT, 63.0,92,0.0,0.0,,2,0.0,0.00,0,60.6
9,22,2014, 3,24,PDT, 63.0,95,0.0,0.0,,-1,0.0,0.00,0,61.5
9,22,2014, 4,24,PDT, 66.0,91,0.0,3.0,,-1,0.0,0.00,3,63.3
9,22,2014, 5,24,PDT, 66.0,88,0.0,3.0,,2,0.0,0.00,3,62.3
9,22,2014, 6,24,PDT, 66.0,87,1.0,3.0,321,-1,0.0,0.00,3,62.0
9,22,2014, 7,24,PDT, 66.0,87,0.0,3.0,,2,25.0,0.00,3,62.0
9,22,2014, 8,24,PDT, 68.0,83,0.0,2.0,,2,143.0,0.00,2,62.6
9,22,2014, 9,24,PDT, 72.0,73,1.0,3.0,301,2,472.0,0.00,3,62.9
9,22,2014, 10,24,PDT, 77.0,60,1.0,3.0,342,2,798.0,0.00,3,62.0
9,22,2014, 11,24,PDT, 81.0,53,1.0,4.0,278,2,948.0,0.00,4,62.2
9,22,2014, 12,24,PDT, 80.0,57,4.0,7.0,305,2,1073.0,0.00,7,63.4
9,22,2014, 13,24,PDT, 80.0,56,3.0,7.0,297,2,1093.0,0.00,7,62.9
9,22,2014, 14,24,PDT, 83.0,50,2.0,5.0,301,2,1031.0,0.00,5,62.4
9,22,2014, 15,24,PDT, 82.0,51,4.0,6.0,297,2,878.0,0.00,6,62.1
9,22,2014, 16,24,PDT, 79.0,60,4.0,7.0,302,2,680.0,0.00,7,63.9
9,22,2014, 17,24,PDT, 77.0,64,4.0,6.0,306,2,426.0,0.00,6,63.9
9,22,2014, 18,24,PDT, 77.0,65,2.0,6.0,306,2,157.0,0.00,6,64.3
9,22,2014, 19,24,PDT, 71.0,79,2.0,4.0,309,2,0.0,0.00,4,64.1
9,22,2014, 20,24,PDT, 69.0,84,2.0,3.0,313,2,0.0,0.00,3,64.0
9,22,2014, 21,24,PDT, 68.0,89,2.0,3.0,326,2,0.0,0.00,3,64.6
9,22,2014, 22,24,PDT, 66.0,87,0.0,2.0,,2,0.0,0.00,2,62.0
9,22,2014, 23,24,PDT, 62.0,96,0.0,0.0,,2,0.0,0.00,0,60.8
9,23,2014, 0,24,PDT, 62.0,95,0.0,0.0,,2,0.0,0.00,0,60.5
9,23,2014, 1,24,PDT, 63.0,96,0.0,0.0,,2,0.0,0.00,0,61.8
9,23,2014, 2,24,PDT, 66.0,93,0.0,0.0,,-1,0.0,0.00,0,63.9
9,23,2014, 3,24,PDT, 66.0,93,0.0,0.0,,2,0.0,0.00,0,63.9
9,23,2014, 4,24,PDT, 66.0,94,0.0,0.0,,2,0.0,0.00,0,64.2
9,23,2014, 5,24,PDT, 65.0,96,0.0,0.0,,2,0.0,0.00,0,63.8
9,23,2014, 6,24,PDT, 63.0,97,1.0,2.0,45,2,0.0,0.00,2,62.1
9,23,2014, 7,24,PDT, 61.0,99,0.0,2.0,,2,26.0,0.00,2,60.7
9,23,2014, 8,24,PDT, 67.0,94,0.0,1.0,,2,48.0,0.00,1,65.2
9,23,2014, 9,24,PDT, 72.0,78,2.0,3.0,314,2,552.0,0.00,3,64.8
9,23,2014, 10,24,PDT, 76.0,66,2.0,3.0,277,2,780.0,0.00,3,63.8
9,23,2014, 11,24,PDT, 77.0,65,3.0,5.0,308,2,930.0,0.00,5,64.3
9,23,2014, 12,24,PDT, 78.0,60,3.0,7.0,324,2,1045.0,0.00,7,63.0
9,23,2014, 13,24,PDT, 81.0,53,3.0,6.0,297,2,1060.0,0.00,6,62.2
9,23,2014, 14,24,PDT, 84.0,51,4.0,7.0,311,2,994.0,0.00,7,63.9
9,23,2014, 15,24,PDT, 85.0,48,3.0,6.0,305,2,857.0,0.00,6,63.1
9,23,2014, 16,24,PDT, 85.0,50,3.0,6.0,312,2,653.0,0.00,6,64.2
9,23,2014, 17,24,PDT, 83.0,54,3.0,5.0,305,2,404.0,0.00,5,64.6
9,23,2014, 18,24,PDT, 78.0,67,3.0,5.0,297,2,143.0,0.00,5,66.1
9,23,2014, 19,24,PDT, 72.0,84,3.0,5.0,308,2,1.0,0.00,5,66.9
9,23,2014, 20,24,PDT, 71.0,86,2.0,4.0,335,2,0.0,0.00,4,66.6
9,23,2014, 21,24,PDT, 70.0,85,2.0,3.0,334,2,0.0,0.00,3,65.3
9,23,2014, 22,24,PDT, 69.0,86,1.0,3.0,338,2,0.0,0.00,3,64.6
9,23,2014, 23,24,PDT, 67.0,88,1.0,2.0,2,2,0.0,0.00,2,63.3
9,24,2014, 0,24,PDT, 67.0,93,0.0,1.0,,2,0.0,0.00,1,64.9
9,24,2014, 1,24,PDT, 64.0,90,0.0,0.0,,2,0.0,0.00,0,61.0
9,24,2014, 2,24,PDT, 63.0,93,0.0,0.0,,2,0.0,0.00,0,60.9
9,24,2014, 3,24,PDT, 65.0,96,0.0,0.0,,2,0.0,0.00,0,63.8
9,24,2014, 4,24,PDT, 65.0,97,0.0,0.0,,2,0.0,0.00,0,64.1
9,24,2014, 5,24,PDT, 64.0,98,0.0,0.0,,2,0.0,0.00,0,63.4
9,24,2014, 6,24,PDT, 62.0,99,0.0,0.0,,2,0.0,0.00,0,61.7
9,24,2014, 7,24,PDT, 63.0,99,0.0,0.0,,2,21.0,0.00,0,62.7
9,24,2014, 8,24,PDT, 74.0,74,0.0,0.0,,2,44.0,0.00,0,65.2
9,24,2014, 9,24,PDT, 79.0,61,0.0,2.0,,2,535.0,0.00,2,64.4
9,24,2014, 10,24,PDT, 84.0,47,0.0,3.0,,2,759.0,0.00,3,61.6
9,24,2014, 11,24,PDT, 87.0,42,3.0,4.0,301,2,914.0,0.00,4,61.1
9,24,2014, 12,24,PDT, 84.0,51,4.0,6.0,303,2,1022.0,0.00,6,63.9
9,24,2014, 13,24,PDT, 85.0,52,4.0,6.0,301,2,1036.0,0.00,6,65.4
9,24,2014, 14,24,PDT, 86.0,45,4.0,6.0,301,2,974.0,0.00,6,62.1
9,24,2014, 15,24,PDT, 88.0,30,4.0,7.0,312,2,833.0,0.00,7,52.6
9,24,2014, 16,24,PDT, 86.0,32,4.0,7.0,301,2,635.0,0.00,7,52.7
9,24,2014, 17,24,PDT, 85.0,29,4.0,6.0,308,2,393.0,0.00,6,49.2
9,24,2014, 18,24,PDT, 85.0,33,3.0,5.0,318,2,139.0,0.00,5,52.6
9,24,2014, 19,24,PDT, 78.0,49,3.0,5.0,308,2,1.0,0.00,5,57.3
9,24,2014, 20,24,PDT, 76.0,58,2.0,4.0,334,2,0.0,0.00,4,60.1
9,24,2014, 21,24,PDT, 75.0,60,2.0,3.0,316,2,0.0,0.00,3,60.2
9,24,2014, 22,24,PDT, 73.0,67,1.0,3.0,353,2,0.0,0.00,3,61.4
9,24,2014, 23,24,PDT, 72.0,71,2.0,3.0,334,2,0.0,0.00,3,62.1
9,25,2014, 0,24,PDT, 69.0,72,0.0,3.0,,2,0.0,0.00,3,59.6
9,25,2014, 1,24,PDT, 69.0,72,0.0,0.0,,2,0.0,0.00,0,59.6
9,25,2014, 2,24,PDT, 69.0,81,0.0,0.0,,2,0.0,0.00,0,62.9
9,25,2014, 3,24,PDT, 66.0,78,0.0,0.0,,2,0.0,0.00,0,58.9
9,25,2014, 4,24,PDT, 67.0,79,0.0,0.0,,2,0.0,0.00,0,60.3
9,25,2014, 5,24,PDT, 66.0,86,0.0,0.0,,2,0.0,0.00,0,61.7
9,25,2014, 6,24,PDT, 66.0,87,0.0,0.0,,2,0.0,0.00,0,62.0
9,25,2014, 7,24,PDT, 65.0,83,0.0,0.0,,2,21.0,0.00,0,59.7
9,25,2014, 8,24,PDT, 72.0,78,3.0,4.0,337,2,45.0,0.00,4,64.8
9,25,2014, 9,24,PDT, 81.0,49,2.0,3.0,28,2,532.0,0.00,3,60.0
9,25,2014, 10,24,PDT, 88.0,32,0.0,2.0,,2,752.0,0.00,2,54.4
9,25,2014, 11,24,PDT, 92.0,24,2.0,4.0,300,2,908.0,0.00,4,50.0
9,25,2014, 12,24,PDT, 91.0,30,4.0,7.0,292,2,1025.0,0.00,7,55.2
9,25,2014, 13,24,PDT, 83.0,46,4.0,8.0,314,2,1032.0,0.00,8,60.1
9,25,2014, 14,24,PDT, 85.0,49,3.0,8.0,318,2,963.0,0.00,8,63.7
9,25,2014, 15,24,PDT, 82.0,57,4.0,8.0,298,2,820.0,0.00,8,65.2
9,25,2014, 16,24,PDT, 81.0,40,5.0,7.0,299,2,625.0,0.00,7,54.4
9,25,2014, 17,24,PDT, 82.0,45,4.0,7.0,307,2,380.0,0.00,7,58.5
9,25,2014, 18,24,PDT, 84.0,30,2.0,6.0,324,2,127.0,0.00,6,49.2
9,25,2014, 19,24,PDT, 78.0,57,2.0,4.0,322,2,1.0,0.00,4,61.5
9,25,2014, 20,24,PDT, 77.0,37,1.0,3.0,354,2,0.0,0.00,3,48.7
9,25,2014, 21,24,PDT, 75.0,60,2.0,5.0,323,2,0.0,0.00,5,60.2
9,25,2014, 22,24,PDT, 73.0,70,2.0,4.0,330,2,0.0,0.00,4,62.6
9,25,2014, 23,24,PDT, 72.0,78,1.0,4.0,336,2,0.0,0.00,4,64.8
9,26,2014, 0,24,PDT, 71.0,79,0.0,2.0,,2,0.0,0.00,2,64.1
9,26,2014, 1,24,PDT, 70.0,80,0.0,0.0,,2,0.0,0.00,0,63.5
9,26,2014, 2,24,PDT, 68.0,81,0.0,0.0,,2,0.0,0.00,0,61.9
9,26,2014, 3,24,PDT, 67.0,87,0.0,0.0,,2,0.0,0.00,0,63.0
9,26,2014, 4,24,PDT, 66.0,89,0.0,0.0,,2,0.0,0.00,0,62.7
9,26,2014, 5,24,PDT, 67.0,94,0.0,0.0,,2,0.0,0.00,0,65.2
9,26,2014, 6,24,PDT, 67.0,96,0.0,0.0,,2,0.0,0.00,0,65.8
9,26,2014, 7,24,PDT, 68.0,95,2.0,3.0,333,2,16.0,0.00,3,66.5
9,26,2014, 8,24,PDT, 70.0,91,1.0,3.0,347,2,158.0,0.00,3,67.2
9,26,2014, 9,24,PDT, 78.0,67,0.0,3.0,,2,516.0,0.00,3,66.1
9,26,2014, 10,24,PDT, 84.0,48,1.0,3.0,187,2,748.0,0.00,3,62.2
9,26,2014, 11,24,PDT, 86.0,44,2.0,5.0,230,2,894.0,0.00,5,61.5
9,26,2014, 12,24,PDT, 82.0,47,4.0,7.0,293,2,1004.0,0.00,7,59.8
9,26,2014, 13,24,PDT, 83.0,49,4.0,6.0,260,2,1021.0,0.00,6,61.8
9,26,2014, 14,24,PDT, 83.0,44,3.0,7.0,269,2,962.0,0.00,7,58.8
9,26,2014, 15,24,PDT, 81.0,47,4.0,7.0,277,2,820.0,0.00,7,58.8
9,26,2014, 16,24,PDT, 79.0,58,4.0,8.0,272,2,616.0,0.00,8,62.9
9,26,2014, 17,24,PDT, 76.0,63,3.0,7.0,280,2,370.0,0.00,7,62.5
9,26,2014, 18,24,PDT, 72.0,73,3.0,5.0,280,2,115.0,0.00,5,62.9
9,26,2014, 19,24,PDT, 70.0,79,2.0,4.0,291,2,0.0,0.00,4,63.2
9,26,2014, 20,24,PDT, 68.0,82,2.0,3.0,251,2,0.0,0.00,3,62.3
9,26,2014, 21,24,PDT, 68.0,84,2.0,3.0,233,2,0.0,0.00,3,63.0
9,26,2014, 22,24,PDT, 67.0,85,0.0,2.0,,2,0.0,0.00,2,62.3
9,26,2014, 23,24,PDT, 68.0,82,3.0,4.0,254,2,0.0,0.00,4,62.3
9,27,2014, 0,24,PDT, 66.0,86,1.0,5.0,244,2,0.0,0.00,5,61.7
9,27,2014, 1,24,PDT, 66.0,84,2.0,3.0,256,2,0.0,0.00,3,61.0
9,27,2014, 2,24,PDT, 63.0,88,0.0,2.0,,2,0.0,0.00,2,59.4
9,27,2014, 3,24,PDT, 60.0,93,0.0,0.0,,2,0.0,0.00,0,58.0
9,27,2014, 4,24,PDT, 60.0,92,0.0,0.0,,2,0.0,0.00,0,57.7
9,27,2014, 5,24,PDT, 60.0,94,0.0,0.0,,2,0.0,0.00,0,58.3
9,27,2014, 6,24,PDT, 63.0,88,0.0,0.0,,2,0.0,0.00,0,59.4
9,27,2014, 7,24,PDT, 62.0,88,1.0,2.0,100,2,18.0,0.00,2,58.4
9,27,2014, 8,24,PDT, 68.0,72,2.0,3.0,147,2,91.0,0.00,3,58.6
9,27,2014, 9,24,PDT, 71.0,63,2.0,4.0,163,2,248.0,0.00,4,57.8
9,27,2014, 10,24,PDT, 71.0,62,2.0,5.0,193,2,523.0,0.00,5,57.3
9,27,2014, 11,24,PDT, 78.0,46,2.0,6.0,177,2,704.0,0.00,6,55.5
9,27,2014, 12,24,PDT, 75.0,54,3.0,6.0,220,2,869.0,0.00,6,57.2
9,27,2014, 13,24,, 70.0,65,3.0,6.0,276,2,115.0,0.00,6,57.7
9,27,2014, 19,24,PDT, 67.0,73,2.0,4.0,278,2,0.0,0.00,4,58.1
9,27,2014, 20,24,PDT, 65.0,78,0.0,3.0,,2,0.0,0.00,3,58.0
9,27,2014, 21,24,PDT, 65.0,80,1.0,4.0,253,2,0.0,0.00,4,58.7
9,27,2014, 22,24,PDT, 62.0,84,0.0,2.0,,2,0.0,0.00,2,57.1
9,27,2014, 23,24,PDT, 60.0,88,0.0,0.0,,2,0.0,0.00,0,56.4
9,28,2014, 0,24,PDT, 59.0,89,0.0,0.0,,2,0.0,0.00,0,55.8
9,28,2014, 1,24,PDT, 60.0,91,0.0,0.0,,-1,0.0,0.00,0,57.4
9,28,2014, 2,24,PDT, 62.0,88,2.0,3.0,138,2,0.0,0.00,3,58.4
9,28,2014, 3,24,PDT, 61.0,90,1.0,3.0,123,2,0.0,0.00,3,58.0
9,28,2014, 4,24,PDT, 59.0,92,1.0,2.0,96,2,0.0,0.00,2,56.7
9,28,2014, 5,24,PDT, 61.0,88,1.0,2.0,78,2,0.0,0.00,2,57.4
9,28,2014, 6,24,PDT, 63.0,78,2.0,4.0,96,2,0.0,0.00,4,56.0
9,28,2014, 7,24,PDT, 62.0,77,2.0,3.0,92,2,25.0,0.00,3,54.7
9,28,2014, 8,24,PDT, 66.0,69,2.0,3.0,89,2,140.0,0.00,3,55.5
9,28,2014, 9,24,PDT, 68.0,68,3.0,4.0,168,2,218.0,0.00,4,57.0
9,28,2014, 10,24,PDT, 73.0,58,3.0,5.0,156,2,892.0,0.00,5,57.3
9,28,2014, 11,24,PDT, 73.0,57,4.0,7.0,152,2,397.0,0.00,7,56.9
9,28,2014, 12,24,PDT, 77.0,48,3.0,7.0,198,2,1121.0,0.00,7,55.8
9,28,2014, 13,24,PDT, 78.0,46,4.0,6.0,219,2,1097.0,0.00,6,55.5
9,28,2014, 14,24,PDT, 77.0,48,3.0,7.0,239,2,1046.0,0.00,7,55.8
9,28,2014, 15,24,PDT, 76.0,55,4.0,7.0,241,2,860.0,0.00,7,58.6
9,28,2014, 16,24,PDT, 75.0,57,4.0,8.0,224,2,298.0,0.00,8,58.7
9,28,2014, 17,24,PDT, 73.0,61,4.0,7.0,236,2,177.0,0.00,7,58.7
9,28,2014, 18,24,PDT, 69.0,70,3.0,6.0,236,2,52.0,0.00,6,58.8
9,28,2014, 19,24,PDT, 67.0,74,2.0,5.0,288,2,0.0,0.00,5,58.4
9,28,2014, 20,24,PDT, 66.0,77,0.0,4.0,,2,0.0,0.00,4,58.6
9,28,2014, 21,24,PDT, 64.0,78,0.0,0.0,,2,0.0,0.00,0,57.0
9,28,2014, 22,24,PDT, 61.0,85,0.0,2.0,,2,0.0,0.00,2,56.5
9,28,2014, 23,24,PDT, 59.0,87,0.0,0.0,,2,0.0,0.00,0,55.1
9,29,2014, 0,24,PDT, 60.0,86,0.0,2.0,,2,0.0,0.00,2,55.8
9,29,2014, 1,24,PDT, 61.0,87,0.0,0.0,,2,0.0,0.00,0,57.1
9,29,2014, 2,24,PDT, 60.0,90,0.0,0.0,,2,0.0,0.00,0,57.1
9,29,2014, 3,24,PDT, 58.0,93,0.0,0.0,,2,0.0,0.00,0,56.0
9,29,2014, 4,24,PDT, 59.0,92,0.0,0.0,,2,0.0,0.00,0,56.7
9,29,2014, 5,24,PDT, 57.0,95,0.0,0.0,,2,0.0,0.00,0,55.6
9,29,2014, 6,24,PDT, 57.0,94,0.0,0.0,,2,0.0,0.00,0,55.3
9,29,2014, 7,24,PDT, 57.0,94,0.0,0.0,,2,23.0,0.00,0,55.3
9,29,2014, 8,24,PDT, 65.0,78,0.0,0.0,,2,60.0,0.00,0,58.0
9,29,2014, 9,24,PDT, 72.0,62,0.0,0.0,,2,75.0,0.00,0,58.3
9,29,2014, 10,24,PDT, 73.0,57,2.0,5.0,309,2,751.0,0.00,5,56.9
9,29,2014, 11,24,PDT, 75.0,52,2.0,6.0,316,2,594.0,0.00,6,56.2
9,29,2014, 12,24,PDT, 77.0,51,3.0,6.0,263,2,1021.0,0.00,6,57.5
9,29,2014, 13,24,PDT, 78.0,51,5.0,7.0,313,2,1041.0,0.00,7,58.4
9,29,2014, 14,24,PDT, 77.0,55,5.0,9.0,305,2,968.0,0.00,9,59.6
9,29,2014, 15,24,PDT, 76.0,51,6.0,9.0,309,2,826.0,0.00,9,56.5
9,29,2014, 16,24,PDT, 75.0,62,5.0,8.0,303,2,619.0,0.00,8,61.1
9,29,2014, 17,24,PDT, 75.0,60,4.0,8.0,318,2,367.0,0.00,8,60.2
9,29,2014, 18,24,PDT, 74.0,60,3.0,6.0,316,2,96.0,0.00,6,59.2
9,29,2014, 19,24,PDT, 71.0,69,3.0,4.0,307,2,0.0,0.00,4,60.3
9,29,2014, 20,24,PDT, 68.0,80,3.0,5.0,321,2,0.0,0.00,5,61.6
9,29,2014, 21,24,PDT, 67.0,84,2.0,4.0,320,2,0.0,0.00,4,62.0
9,29,2014, 22,24,PDT, 66.0,86,1.0,3.0,356,2,0.0,0.00,3,61.7
9,29,2014, 23,24,PDT, 63.0,90,1.0,3.0,47,2,0.0,0.00,3,60.0
9,30,2014, 0,24,PDT, 61.0,92,1.0,2.0,47,2,0.0,0.00,2,58.7
9,30,2014, 1,24,PDT, 61.0,94,2.0,2.0,40,2,0.0,0.00,2,59.3
9,30,2014, 2,24,PDT, 62.0,92,2.0,2.0,101,2,0.0,0.00,2,59.6
9,30,2014, 3,24,PDT, 63.0,87,2.0,4.0,111,2,0.0,0.00,4,59.1
9,30,2014, 4,24,PDT, 62.0,86,0.0,3.0,,2,0.0,0.00,3,57.8
9,30,2014, 5,24,PDT, 61.0,87,2.0,3.0,7,2,0.0,0.00,3,57.1
9,30,2014, 6,24,PDT, 61.0,90,1.0,3.0,23,2,0.0,0.00,3,58.0
9,30,2014, 7,24,PDT, 60.0,90,1.0,2.0,43,2,21.0,0.00,2,57.1
